Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
9778,58,58,0,0
9802,34,34,0,0
9770,66,66,0,0
9759,77,77,0,0
9762,74,74,0,0
9726,110,110,0,0
9712,124,124,0,0
9715,121,121,0,0
9703,133,133,0,0
9683,153,153,0,0
9689,147,147,0,0
9668,168,168,1,0
9711,125,125,0,0
9693,143,143,0,0
9685,151,151,0,0
9697,139,139,0,0
9710,126,126,0,0
9701,135,135,0,0
9706,130,130,0,0
9719,117,117,0,0
9747,89,89,0,0
9732,104,104,0,0
9732,104,104,0,0
9731,105,105,0,0
9722,114,114,0,0
9755,81,81,0,0
9757,79,79,0,0
9748,88,88,0,0
9772,64,64,0,0
9754,82,82,0,0
9753,83,83,0,0
9765,71,71,0,0
9754,82,82,0,0
9763,73,73,0,0
9766,70,70,0,0
9765,71,71,0,0
9741,95,95,0,0
9765,71,71,0,0
9770,66,66,0,0
9770,66,66,0,0
9764,72,72,0,0
9782,54,54,0,0
9772,64,64,0,0
9772,64,64,0,0
9781,55,55,0,0
9794,42,42,0,0
9777,59,59,0,0
9774,62,62,0,0
9739,97,97,0,0
9775,61,61,0,0
9788,48,48,0,0
9785,51,51,0,0
9771,65,65,0,0
9783,53,53,0,0
9767,69,69,0,0
9780,56,56,0,0
9788,48,48,0,0
9790,46,46,0,0
9778,58,58,0,0
9768,68,68,0,0
9746,90,90,0,0
9785,51,51,0,0
9774,62,62,0,0
9783,53,53,0,0
9764,72,72,0,0
9784,52,52,0,0
9776,60,60,0,0
9771,65,65,0,0
9804,32,32,0,0
9789,47,47,0,0
9787,49,49,0,0
9776,60,60,0,0
9757,79,79,0,0
9795,41,41,0,0
9783,53,53,0,0
9787,49,49,0,0
9769,67,67,0,0
9783,53,53,0,0
9785,51,51,0,0
9808,28,28,0,0
9815,21,21,0,0
9797,39,39,0,0
9802,34,34,0,0
9769,67,67,0,0
9779,57,57,0,0
9767,69,69,0,0
9786,50,50,0,0
9808,28,28,0,0
9788,48,48,0,0
9802,34,34,0,0
9822,14,14,0,0
9800,36,36,0,0
9808,28,28,0,0
9808,28,28,0,0
9813,23,23,0,0
9773,63,63,0,0
9794,42,42,0,0
9778,58,58,0,0
9807,29,29,0,0
9820,16,16,0,0
9791,45,45,0,0
9810,26,26,0,0
9820,16,16,0,0
9805,31,31,0,0
9811,25,25,0,0
9813,23,23,0,0
9821,15,15,0,0
9831,5,5,0,0
9802,34,34,0,0
9759,77,77,0,0
9802,34,34,0,0
9824,12,12,0,0
9826,10,10,0,0
9819,17,17,0,0
9814,22,22,0,0
9824,12,12,0,0
9807,29,29,0,0
9816,20,20,0,0
9822,14,14,0,0
9821,15,15,0,0
9797,39,39,0,0
9794,42,42,0,0
9802,34,34,0,0
9820,16,16,0,0
9810,26,26,0,0
9807,29,29,0,0
9818,18,18,0,0
9809,27,27,0,0
9809,27,27,0,0
9836,0,0,0,0
9817,19,19,0,0
9826,10,10,0,0
9811,25,25,0,0
9799,37,37,0,0
9804,32,32,0,0
9827,9,9,0,0
9828,8,8,0,0
9823,13,13,0,0
9821,15,15,0,0
9820,16,16,0,0
9800,36,36,0,0
9834,2,2,0,0
9826,10,10,0,0
9827,9,9,0,0
9824,12,12,0,0
9802,34,34,0,0
9804,32,32,0,0
9827,9,9,0,0
9842,-6,-6,0,1
9825,11,11,0,0
9824,12,12,0,0
9817,19,19,0,0
9810,26,26,0,0
9810,26,26,0,0
9787,49,49,0,0
9763,73,73,0,0
9758,78,78,0,0
9727,109,109,0,0
9716,120,120,0,0
9720,116,116,0,0
9705,131,131,0,0
9686,150,150,0,0
9709,127,127,0,0
9667,169,169,1,0
9676,160,160,0,0
9689,147,147,0,0
9687,149,149,0,0
9697,139,139,0,0
9704,132,132,0,0
9671,165,165,0,0
9672,164,164,0,0
9692,144,144,0,0
9716,120,120,0,0
9726,110,110,0,0
9729,107,107,0,0
9737,99,99,0,0
9741,95,95,0,0
9776,60,60,0,0
9767,69,69,0,0
9754,82,82,0,0
9744,92,92,0,0
9750,86,86,0,0
9717,119,119,0,0
9754,82,82,0,0
9773,63,63,0,0
9760,76,76,0,0
9758,78,78,0,0
9774,62,62,0,0
9766,70,70,0,0
9781,55,55,0,0
9788,48,48,0,0
9781,55,55,0,0
9788,48,48,0,0
9761,75,75,0,0
9758,78,78,0,0
9755,81,81,0,0
9793,43,43,0,0
9781,55,55,0,0
9784,52,52,0,0
9788,48,48,0,0
9769,67,67,0,0
9792,44,44,0,0
9789,47,47,0,0
9795,41,41,0,0
9787,49,49,0,0
9774,62,62,0,0
9765,71,71,0,0
9778,58,58,0,0
9806,30,30,0,0
9801,35,35,0,0
9782,54,54,0,0
9796,40,40,0,0
9783,53,53,0,0
9778,58,58,0,0
9805,31,31,0,0
9801,35,35,0,0
9800,36,36,0,0
9787,49,49,0,0
9762,74,74,0,0
9772,64,64,0,0
9806,30,30,0,0
9791,45,45,0,0
9777,59,59,0,0
9806,30,30,0,0
9789,47,47,0,0
9801,35,35,0,0
9801,35,35,0,0
9805,31,31,0,0
9803,33,33,0,0
9770,66,66,0,0
9784,52,52,0,0
9783,53,53,0,0
9795,41,41,0,0
9821,15,15,0,0
9791,45,45,0,0
9816,20,20,0,0
9812,24,24,0,0
9809,27,27,0,0
9820,16,16,0,0
9808,28,28,0,0
9819,17,17,0,0
9815,21,21,0,0
9804,32,32,0,0
9783,53,53,0,0
9815,21,21,0,0
9811,25,25,0,0
9810,26,26,0,0
9814,22,22,0,0
9813,23,23,0,0
9823,13,13,0,0
9812,24,24,0,0
9825,11,11,0,0
9830,6,6,0,0
9822,14,14,0,0
9845,-9,-9,0,0
9807,29,29,0,0
9811,25,25,0,0
9812,24,24,0,0
9829,7,7,0,0
9847,-11,-11,0,0
9810,26,26,0,0
9816,20,20,0,0
9820,16,16,0,0
9813,23,23,0,0
9827,9,9,0,0
9816,20,20,0,0
9836,0,0,0,0
9827,9,9,0,0
9839,-3,-3,0,0
9815,21,21,0,0
9828,8,8,0,0
9835,1,1,0,0
9826,10,10,0,0
9840,-4,-4,0,0
9820,16,16,0,0
9822,14,14,0,0
9840,-4,-4,0,0
9839,-3,-3,0,0
9854,-18,-18,0,0
9843,-7,-7,0,0
9834,2,2,0,0
9796,40,40,0,0
9797,39,39,0,0
9836,0,0,0,0
9846,-10,-10,0,0
9834,2,2,0,0
9845,-9,-9,0,0
9829,7,7,0,0
9826,10,10,0,0
9848,-12,-12,0,0
9849,-13,-13,0,0
9841,-5,-5,0,0
9836,0,0,0,0
9813,23,23,0,0
9816,20,20,0,0
9839,-3,-3,0,0
9850,-14,-14,0,0
9838,-2,-2,0,0
9832,4,4,0,0
9838,-2,-2,0,0
9846,-10,-10,0,0
9840,-4,-4,0,0
9845,-9,-9,0,0
9835,1,1,0,0
9851,-15,-15,0,0
9819,17,17,0,0
9812,24,24,0,0
9830,6,6,0,0
9841,-5,-5,0,0
9836,0,0,0,0
9829,7,7,0,0
9841,-5,-5,0,0
9844,-8,-8,0,0
9826,10,10,0,0
9852,-16,-16,0,0
9851,-15,-15,0,0
9851,-15,-15,0,0
9847,-11,-11,0,0
9820,16,16,0,0
9824,12,12,0,0
9845,-9,-9,0,0
9859,-23,-23,0,1
9833,3,3,0,0
9839,-3,-3,0,0
9848,-12,-12,0,0
9844,-8,-8,0,0
9843,-7,-7,0,0
9835,1,1,0,0
9819,17,17,0,0
9773,63,63,0,0
9748,88,88,0,0
9768,68,68,0,0
9771,65,65,0,0
9756,80,80,0,0
9733,103,103,0,0
9742,94,94,0,0
9713,123,123,0,0
9697,139,139,0,0
9719,117,117,0,0
9722,114,114,0,0
9722,114,114,0,0
9717,119,119,0,0
9718,118,118,0,0
9687,149,149,1,0
9741,95,95,0,0
9749,87,87,0,0
9735,101,101,0,0
9755,81,81,0,0
9770,66,66,0,0
9767,69,69,0,0
9791,45,45,0,0
9781,55,55,0,0
9787,49,49,0,0
9768,68,68,0,0
9770,66,66,0,0
9767,69,69,0,0
9797,39,39,0,0
9799,37,37,0,0
9789,47,47,0,0
9814,22,22,0,0
9791,45,45,0,0
9801,35,35,0,0
9797,39,39,0,0
9816,20,20,0,0
9807,29,29,0,0
9799,37,37,0,0
9778,58,58,0,0
9770,66,66,0,0
9795,41,41,0,0
9812,24,24,0,0
9810,26,26,0,0
9794,42,42,0,0
9826,10,10,0,0
9814,22,22,0,0
9836,0,0,0,0
9826,10,10,0,0
9816,20,20,0,0
9773,63,63,0,0
9791,45,45,0,0
9787,49,49,0,0
9824,12,12,0,0
9818,18,18,0,0
9814,22,22,0,0
9817,19,19,0,0
9806,30,30,0,0
9811,25,25,0,0
9817,19,19,0,0
9829,7,7,0,0
9818,18,18,0,0
9802,34,34,0,0
9799,37,37,0,0
9797,39,39,0,0
9835,1,1,0,0
9819,17,17,0,0
9812,24,24,0,0
9816,20,20,0,0
9841,-5,-5,0,0
9825,11,11,0,0
9832,4,4,0,0
9827,9,9,0,0
9828,8,8,0,0
9790,46,46,0,0
9786,50,50,0,0
9803,33,33,0,0
9831,5,5,0,0
9824,12,12,0,0
9818,18,18,0,0
9833,3,3,0,0
9812,24,24,0,0
9831,5,5,0,0
9833,3,3,0,0
9830,6,6,0,0
9818,18,18,0,0
9817,19,19,0,0
9800,36,36,0,0
9802,34,34,0,0
9812,24,24,0,0
9844,-8,-8,0,0
9830,6,6,0,0
9835,1,1,0,0
9829,7,7,0,0
9836,0,0,0,0
9830,6,6,0,0
9850,-14,-14,0,0
9845,-9,-9,0,0
9854,-18,-18,0,0
9841,-5,-5,0,0
9831,5,5,0,0
9807,29,29,0,0
9831,5,5,0,0
9852,-16,-16,0,0
9842,-6,-6,0,0
9844,-8,-8,0,0
9853,-17,-17,0,0
9848,-12,-12,0,0
9850,-14,-14,0,0
9862,-26,-26,0,0
9855,-19,-19,0,0
9837,-1,-1,0,0
9838,-2,-2,0,0
9812,24,24,0,0
9853,-17,-17,0,0
9866,-30,-30,0,0
9849,-13,-13,0,0
9839,-3,-3,0,0
9848,-12,-12,0,0
9859,-23,-23,0,0
9852,-16,-16,0,0
9858,-22,-22,0,0
9875,-39,-39,0,0
9861,-25,-25,0,0
9867,-31,-31,0,0
9840,-4,-4,0,0
9824,12,12,0,0
9847,-11,-11,0,0
9857,-21,-21,0,0
9862,-26,-26,0,0
9872,-36,-36,0,0
9844,-8,-8,0,0
9864,-28,-28,0,0
9864,-28,-28,0,0
9862,-26,-26,0,0
9868,-32,-32,0,0
9864,-28,-28,0,0
9829,7,7,0,0
9843,-7,-7,0,0
9859,-23,-23,0,0
9876,-40,-40,0,0
9860,-24,-24,0,0
9848,-12,-12,0,0
9876,-40,-40,0,0
9865,-29,-29,0,0
9862,-26,-26,0,0
9851,-15,-15,0,0
9889,-53,-53,0,1
9872,-36,-36,0,0
9873,-37,-37,0,0
9830,6,6,0,0
9833,3,3,0,0
9867,-31,-31,0,0
9866,-30,-30,0,0
9861,-25,-25,0,0
9873,-37,-37,0,0
9861,-25,-25,0,0
9856,-20,-20,0,0
9867,-31,-31,0,0
9874,-38,-38,0,0
9868,-32,-32,0,0
9861,-25,-25,0,0
9839,-3,-3,0,0
9832,4,4,0,0
9860,-24,-24,0,0
9881,-45,-45,0,0
9878,-42,-42,0,0
9872,-36,-36,0,0
9884,-48,-48,0,0
9869,-33,-33,0,0
9870,-34,-34,0,0
9882,-46,-46,0,0
9882,-46,-46,0,0
9868,-32,-32,0,0
9860,-24,-24,0,0
9864,-28,-28,0,0
9874,-38,-38,0,0
9882,-46,-46,0,0
9879,-43,-43,0,0
9879,-43,-43,0,0
9877,-41,-41,0,0
9870,-34,-34,0,0
9878,-42,-42,0,0
9883,-47,-47,0,0
9887,-51,-51,0,0
9872,-36,-36,0,0
9840,-4,-4,0,0
9847,-11,-11,0,0
9839,-3,-3,0,0
9835,1,1,0,0
9817,19,19,0,0
9791,45,45,0,0
9783,53,53,0,0
9789,47,47,0,0
9762,74,74,0,0
9751,85,85,0,0
9741,95,95,0,0
9747,89,89,0,0
9723,113,113,0,0
9704,132,132,1,0
9724,112,112,0,0
9745,91,91,0,0
9745,91,91,0,0
9746,90,90,0,0
9760,76,76,0,0
9763,73,73,0,0
9787,49,49,0,0
9779,57,57,0,0
9789,47,47,0,0
9800,36,36,0,0
9775,61,61,0,0
9767,69,69,0,0
9783,53,53,0,0
9809,27,27,0,0
9817,19,19,0,0
9807,29,29,0,0
9822,14,14,0,0
9813,23,23,0,0
9813,23,23,0,0
9833,3,3,0,0
9832,4,4,0,0
9832,4,4,0,0
9799,37,37,0,0
9813,23,23,0,0
9795,41,41,0,0
9801,35,35,0,0
9835,1,1,0,0
9842,-6,-6,0,0
9837,-1,-1,0,0
9817,19,19,0,0
9830,6,6,0,0
9824,12,12,0,0
9850,-14,-14,0,0
9846,-10,-10,0,0
9849,-13,-13,0,0
9835,1,1,0,0
9820,16,16,0,0
9814,22,22,0,0
9845,-9,-9,0,0
9857,-21,-21,0,0
9823,13,13,0,0
9851,-15,-15,0,0
9838,-2,-2,0,0
9838,-2,-2,0,0
9849,-13,-13,0,0
9838,-2,-2,0,0
9841,-5,-5,0,0
9824,12,12,0,0
9809,27,27,0,0
9809,27,27,0,0
9841,-5,-5,0,0
9836,0,0,0,0
9829,7,7,0,0
9832,4,4,0,0
9838,-2,-2,0,0
9845,-9,-9,0,0
9845,-9,-9,0,0
9841,-5,-5,0,0
9830,6,6,0,0
9804,32,32,0,0
9800,36,36,0,0
9818,18,18,0,0
9838,-2,-2,0,0
9847,-11,-11,0,0
9831,5,5,0,0
9842,-6,-6,0,0
9835,1,1,0,0
9843,-7,-7,0,0
9859,-23,-23,0,0
9855,-19,-19,0,0
9857,-21,-21,0,0
9851,-15,-15,0,0
9836,0,0,0,0
9842,-6,-6,0,0
9836,0,0,0,0
9872,-36,-36,0,0
9872,-36,-36,0,0
9849,-13,-13,0,0
9858,-22,-22,0,0
9858,-22,-22,0,0
9879,-43,-43,0,0
9869,-33,-33,0,0
9867,-31,-31,0,0
9877,-41,-41,0,0
9841,-5,-5,0,0
9830,6,6,0,0
9838,-2,-2,0,0
9873,-37,-37,0,0
9866,-30,-30,0,0
9867,-31,-31,0,0
9872,-36,-36,0,0
9868,-32,-32,0,0
9877,-41,-41,0,0
9866,-30,-30,0,0
9878,-42,-42,0,0
9879,-43,-43,0,0
9857,-21,-21,0,0
9858,-22,-22,0,0
9830,6,6,0,0
9872,-36,-36,0,0
9868,-32,-32,0,0
9873,-37,-37,0,0
9879,-43,-43,0,0
9876,-40,-40,0,0
9880,-44,-44,0,0
9883,-47,-47,0,0
9874,-38,-38,0,0
9881,-45,-45,0,0
9863,-27,-27,0,0
9868,-32,-32,0,0
9858,-22,-22,0,0
9863,-27,-27,0,0
9887,-51,-51,0,0
9868,-32,-32,0,0
9868,-32,-32,0,0
9889,-53,-53,0,0
9881,-45,-45,0,0
9896,-60,-60,0,0
9878,-42,-42,0,0
9886,-50,-50,0,0
9883,-47,-47,0,0
9889,-53,-53,0,0
9877,-41,-41,0,0
9878,-42,-42,0,0
9881,-45,-45,0,0
9929,-93,-93,0,1
9891,-55,-55,0,0
9878,-42,-42,0,0
9892,-56,-56,0,0
9880,-44,-44,0,0
9882,-46,-46,0,0
9887,-51,-51,0,0
9868,-32,-32,0,0
9861,-25,-25,0,0
9868,-32,-32,0,0
9888,-52,-52,0,0
9890,-54,-54,0,0
9872,-36,-36,0,0
9897,-61,-61,0,0
9888,-52,-52,0,0
9881,-45,-45,0,0
9892,-56,-56,0,0
9892,-56,-56,0,0
9889,-53,-53,0,0
9886,-50,-50,0,0
9866,-30,-30,0,0
9862,-26,-26,0,0
9845,-9,-9,0,0
9869,-33,-33,0,0
9865,-29,-29,0,0
9834,2,2,0,0
9825,11,11,0,0
9820,16,16,0,0
9793,43,43,0,0
9796,40,40,0,0
9799,37,37,0,0
9775,61,61,0,0
9773,63,63,0,0
9732,104,104,1,0
9748,88,88,0,0
9760,76,76,0,0
9777,59,59,0,0
9769,67,67,0,0
9767,69,69,0,0
9797,39,39,0,0
9775,61,61,0,0
9797,39,39,0,0
9805,31,31,0,0
9815,21,21,0,0
9801,35,35,0,0
9793,43,43,0,0
9786,50,50,0,0
9806,30,30,0,0
9822,14,14,0,0
9831,5,5,0,0
9828,8,8,0,0
9826,10,10,0,0
9846,-10,-10,0,0
9835,1,1,0,0
9844,-8,-8,0,0
9847,-11,-11,0,0
9842,-6,-6,0,0
9832,4,4,0,0
9820,16,16,0,0
9821,15,15,0,0
9844,-8,-8,0,0
9859,-23,-23,0,0
9856,-20,-20,0,0
9853,-17,-17,0,0
9859,-23,-23,0,0
9856,-20,-20,0,0
9873,-37,-37,0,0
9877,-41,-41,0,0
9873,-37,-37,0,0
9843,-7,-7,0,0
9828,8,8,0,0
9836,0,0,0,0
9857,-21,-21,0,0
9874,-38,-38,0,0
9853,-17,-17,0,0
9861,-25,-25,0,0
9872,-36,-36,0,0
9867,-31,-31,0,0
9872,-36,-36,0,0
9861,-25,-25,0,0
9868,-32,-32,0,0
9841,-5,-5,0,0
9832,4,4,0,0
9842,-6,-6,0,0
9885,-49,-49,0,0
9874,-38,-38,0,0
9855,-19,-19,0,0
9852,-16,-16,0,0
9879,-43,-43,0,0
9854,-18,-18,0,0
9854,-18,-18,0,0
9859,-23,-23,0,0
9860,-24,-24,0,0
9870,-34,-34,0,0
9848,-12,-12,0,0
9822,14,14,0,0
9836,0,0,0,0
9869,-33,-33,0,0
9865,-29,-29,0,0
9862,-26,-26,0,0
9875,-39,-39,0,0
9878,-42,-42,0,0
9856,-20,-20,0,0
9876,-40,-40,0,0
9883,-47,-47,0,0
9874,-38,-38,0,0
9866,-30,-30,0,0
9843,-7,-7,0,0
9868,-32,-32,0,0
9906,-70,-70,0,0
9891,-55,-55,0,0
9870,-34,-34,0,0
9888,-52,-52,0,0
9884,-48,-48,0,0
9886,-50,-50,0,0
9895,-59,-59,0,0
9882,-46,-46,0,0
9893,-57,-57,0,0
9886,-50,-50,0,0
9884,-48,-48,0,0
9852,-16,-16,0,0
9846,-10,-10,0,0
9891,-55,-55,0,0
9901,-65,-65,0,0
9880,-44,-44,0,0
9888,-52,-52,0,0
9903,-67,-67,0,0
9891,-55,-55,0,0
9899,-63,-63,0,0
9905,-69,-69,0,0
9879,-43,-43,0,0
9865,-29,-29,0,0
9853,-17,-17,0,0
9879,-43,-43,0,0
9896,-60,-60,0,0
9892,-56,-56,0,0
9901,-65,-65,0,0
9894,-58,-58,0,0
9898,-62,-62,0,0
9909,-73,-73,0,0
9904,-68,-68,0,0
9896,-60,-60,0,0
9883,-47,-47,0,0
9881,-45,-45,0,0
9878,-42,-42,0,0
9892,-56,-56,0,0
9915,-79,-79,0,0
9883,-47,-47,0,0
9899,-63,-63,0,0
9901,-65,-65,0,0
9897,-61,-61,0,0
9902,-66,-66,0,0
9910,-74,-74,0,0
9900,-64,-64,0,0
9890,-54,-54,0,0
9895,-59,-59,0,0
9877,-41,-41,0,0
9908,-72,-72,0,0
9929,-93,-93,0,1
9897,-61,-61,0,0
9913,-77,-77,0,0
9898,-62,-62,0,0
9908,-72,-72,0,0
9904,-68,-68,0,0
9916,-80,-80,0,0
9903,-67,-67,0,0
9905,-69,-69,0,0
9869,-33,-33,0,0
9895,-59,-59,0,0
9909,-73,-73,0,0
9918,-82,-82,0,0
9905,-69,-69,0,0
9911,-75,-75,0,0
9908,-72,-72,0,0
9901,-65,-65,0,0
9924,-88,-88,0,0
9906,-70,-70,0,0
9918,-82,-82,0,0
9914,-78,-78,0,0
9891,-55,-55,0,0
9882,-46,-46,0,0
9903,-67,-67,0,0
9920,-84,-84,0,0
9907,-71,-71,0,0
9913,-77,-77,0,0
9908,-72,-72,0,0
9906,-70,-70,0,0
9917,-81,-81,0,0
9908,-72,-72,0,0
9925,-89,-89,0,0
9909,-73,-73,0,0
9885,-49,-49,0,0
9876,-40,-40,0,0
9911,-75,-75,0,0
9916,-80,-80,0,0
9904,-68,-68,0,0
9894,-58,-58,0,0
9917,-81,-81,0,0
9904,-68,-68,0,0
9915,-79,-79,0,0
9919,-83,-83,0,0
9905,-69,-69,0,0
9894,-58,-58,0,0
9871,-35,-35,0,0
9873,-37,-37,0,0
9834,2,2,0,0
9868,-32,-32,0,0
9850,-14,-14,0,0
9799,37,37,0,0
9811,25,25,0,0
9788,48,48,0,0
9790,46,46,0,0
9791,45,45,0,0
9791,45,45,0,0
9795,41,41,0,0
9790,46,46,0,0
9761,75,75,0,0
9757,79,79,1,0
9801,35,35,0,0
9799,37,37,0,0
9780,56,56,0,0
9800,36,36,0,0
9829,7,7,0,0
9821,15,15,0,0
9829,7,7,0,0
9839,-3,-3,0,0
9852,-16,-16,0,0
9842,-6,-6,0,0
9826,10,10,0,0
9825,11,11,0,0
9845,-9,-9,0,0
9862,-26,-26,0,0
9854,-18,-18,0,0
9850,-14,-14,0,0
9867,-31,-31,0,0
9854,-18,-18,0,0
9862,-26,-26,0,0
9872,-36,-36,0,0
9870,-34,-34,0,0
9874,-38,-38,0,0
9859,-23,-23,0,0
9847,-11,-11,0,0
9849,-13,-13,0,0
9874,-38,-38,0,0
9872,-36,-36,0,0
9871,-35,-35,0,0
