Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
9758,75,105,0,0
9755,75,102,0,0
9793,72,99,0,0
9781,72,96,0,0
9784,72,93,0,0
9788,66,90,0,0
9769,65,87,0,0
9792,62,84,0,0
9789,58,80,0,0
9795,55,78,0,0
9787,55,75,0,0
9774,55,72,0,0
9765,55,70,0,0
9778,55,68,0,0
9806,53,67,0,0
9801,50,65,0,0
9782,53,64,0,0
9796,50,62,0,0
9783,52,61,0,0
9778,52,60,0,0
9805,50,58,0,0
9801,48,57,0,0
9800,48,56,0,0
9787,48,55,0,0
9762,48,53,0,0
9772,49,53,0,0
9806,48,52,0,0
9791,48,51,0,0
9777,49,51,0,0
9806,49,50,0,0
9789,48,50,0,0
9801,46,49,0,0
9801,42,49,0,0
9805,38,48,0,0
9803,38,47,0,0
9770,42,47,0,0
9784,42,46,0,0
9783,46,46,0,0
9795,43,46,0,0
9821,38,45,0,0
9791,43,45,0,0
9816,43,44,0,0
9812,43,44,0,0
9809,38,44,0,0
9820,35,43,0,0
9808,34,42,0,0
9819,34,41,0,0
9815,32,41,0,0
9804,31,40,0,0
9783,32,39,0,0
9815,31,38,0,0
9811,29,37,0,0
9810,27,36,0,0
9814,26,36,0,0
9813,25,35,0,0
9823,24,34,0,0
9812,24,33,0,0
9825,23,32,0,0
9830,22,31,0,0
9822,22,30,0,0
9845,21,29,0,0
9807,22,28,0,0
9811,22,27,0,0
9812,22,26,0,0
9829,22,26,0,0
9847,21,25,0,0
9810,22,25,0,0
9816,22,24,0,0
9820,21,24,0,0
9813,21,23,0,0
9827,21,22,0,0
9816,20,22,0,0
9836,18,22,0,0
9827,15,21,0,0
9839,13,20,0,0
9815,15,20,0,0
9828,12,19,0,0
9835,11,19,0,0
9826,12,18,0,0
9840,9,18,0,0
9820,13,17,0,0
9822,12,17,0,0
9840,9,16,0,0
9839,9,15,0,0
9854,9,15,0,0
9843,9,14,0,0
9834,8,13,0,0
9796,8,13,0,0
9797,8,12,0,0
9836,5,11,0,0
9846,1,10,0,0
9834,1,9,0,0
9845,1,9,0,0
9829,1,8,0,0
9826,2,7,0,0
9848,1,7,0,0
9849,0,6,0,0
9841,-1,5,0,0
9836,-1,5,0,0
9813,0,4,0,0
9816,0,4,0,0
9839,-1,3,0,0
9850,-1,2,0,0
9838,-1,2,0,0
9832,0,2,0,0
9838,0,1,0,0
9846,-1,1,0,0
9840,-2,0,0,0
9845,-2,0,0,0
9835,-2,0,0,0
9851,-2,0,0,0
9819,-2,0,0,0
9812,-2,0,0,0
9830,-2,0,0,0
9841,-2,-1,0,0
9836,-2,-1,0,0
9829,-1,-1,0,0
9841,-1,-1,0,0
9844,-2,-1,0,0
9826,-2,-1,0,0
9852,-2,-1,0,0
9851,-3,-1,0,0
9851,-3,-1,0,0
9847,-4,-1,0,0
9820,-4,-2,0,0
9824,-4,-2,0,0
9845,-4,-2,0,0
9859,-5,-2,0,0
9833,-2,-2,0,0
9839,-4,-2,0,0
9848,-4,-2,0,0
9844,-5,-2,0,0
9843,-6,-3,0,0
9835,-6,-3,0,0
9819,-6,-3,0,0
9773,-6,-3,0,0
9748,-6,-3,0,0
9768,-5,-4,0,1
9771,-1,-4,0,0
9756,-1,-4,0,0
9733,2,-3,0,0
9742,7,-3,0,0
9713,14,-2,0,0
9697,16,-1,0,0
9719,40,0,0,0
9722,64,4,0,0
9722,66,7,0,0
9717,74,11,0,0
9718,84,15,0,0
9687,91,20,0,0
9741,94,25,0,0
9749,94,30,0,0
9735,98,35,0,0
9755,98,40,0,0
9770,98,46,0,0
9767,98,51,0,0
9791,98,56,0,0
9781,98,61,0,0
9787,98,66,0,0
9768,98,71,0,0
9770,94,76,0,0
9767,91,80,0,0
9797,84,83,0,0
9799,75,86,0,0
9789,69,88,1,0
9814,68,88,0,0
9791,67,88,0,0
9801,66,88,0,0
9797,60,86,0,0
9816,52,84,0,0
9807,48,82,0,0
9799,46,80,0,0
9778,46,77,0,0
9770,46,75,0,0
9795,45,72,0,0
9812,43,69,0,0
9810,40,66,0,0
9794,40,63,0,0
9826,39,60,0,0
9814,38,57,0,0
9836,37,55,0,0
9826,36,52,0,0
9816,32,49,0,0
9773,32,47,0,0
9791,32,45,0,0
9787,36,44,0,0
9824,32,42,0,0
9818,27,40,0,0
9814,25,38,0,0
9817,25,37,0,0
9806,25,36,0,0
9811,24,35,0,0
9817,23,33,0,0
9829,22,32,0,0
9818,21,31,0,0
9802,21,30,0,0
9799,21,29,0,0
