Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
8786,266,262,0,0
9031,255,260,0,0
9073,232,256,0,0
8889,255,256,0,0
8949,273,257,0,0
8997,274,259,0,0
8893,274,260,0,0
8822,326,272,0,0
8964,326,288,0,0
8993,290,293,0,0
8930,300,298,0,0
8952,306,303,0,0
8778,306,309,0,0
8887,306,305,0,0
9006,306,302,0,0
8906,329,308,0,0
9024,318,311,0,0
8938,325,315,0,0
8915,320,317,0,0
8911,320,319,0,0
8919,330,323,0,0
8911,330,323,0,0
8958,330,325,0,0
8911,334,327,0,0
8830,336,330,0,0
8829,336,332,0,0
9004,336,333,0,0
8820,376,341,0,0
8837,413,355,0,0
8877,413,368,0,0
8927,390,377,0,0
8933,345,378,0,0
8835,390,387,0,0
8836,390,390,0,0
8989,345,378,0,0
8866,350,368,0,0
8940,347,361,0,0
8945,344,361,0,0
8839,344,353,0,0
8922,316,341,0,0
8758,353,342,0,0
8866,353,342,0,0
8906,361,345,0,0
8870,379,351,0,0
8825,379,356,0,0
8925,379,367,0,0
8919,359,368,0,0
8885,351,368,0,0
8904,352,366,0,0
8806,352,362,0,0
8862,352,357,0,0
8835,373,356,0,0
8884,374,359,0,0
8883,374,362,0,0
8883,374,366,0,0
8854,374,370,0,0
8751,378,374,0,0
8822,378,375,0,0
8993,378,376,0,0
8912,378,376,0,0
8891,374,376,0,0
8754,390,379,0,0
8771,390,381,0,0
8930,345,375,0,0
8832,385,377,0,0
8849,406,381,0,0
8923,406,387,0,0
8835,405,389,0,0
8904,370,386,0,0
8859,393,394,0,0
8980,365,390,0,0
8907,341,380,0,0
8847,365,373,0,0
8751,365,366,0,0
8840,394,370,0,0
8969,370,366,0,0
8825,403,373,0,0
8814,414,385,0,0
8800,427,395,0,0
8804,427,405,0,0
8894,427,411,0,0
8886,427,420,0,0
8983,397,419,0,0
8941,357,410,0,0
8847,357,398,0,0
8749,357,387,0,0
8844,380,379,0,0
8927,360,368,0,0
8879,384,365,0,0
8845,401,373,0,0
8730,402,380,0,0
8808,402,388,0,0
8850,399,391,0,0
8831,409,399,0,0
8926,409,403,0,0
8869,406,404,0,0
8846,399,404,0,0
8743,399,403,0,0
8861,393,402,0,0
8897,382,398,0,0
8819,393,395,0,0
8843,402,394,0,0
8721,416,397,0,0
8776,416,400,0,0
8955,416,404,0,0
8692,449,415,0,0
8919,437,422,0,0
8885,416,425,0,0
8846,381,419,0,0
8788,381,413,0,0
8856,396,410,0,0
8836,396,401,0,0
8854,397,394,0,0
8826,406,392,0,0
8687,416,398,0,0
8826,416,404,0,0
8868,416,407,0,0
8783,421,412,0,0
8786,441,419,0,0
8794,457,427,0,0
8789,455,434,0,0
8920,455,440,0,0
8887,455,447,1,0
8920,406,444,0,0
8898,354,430,0,0
8879,354,413,0,0
8726,354,396,0,0
8874,364,381,0,0
8909,358,365,0,0
8861,370,359,0,0
8833,379,363,0,0
8932,379,367,0,0
8802,379,371,0,0
8797,400,377,0,0
8888,400,384,0,0
8941,386,387,0,0
8835,385,388,0,0
8806,426,396,0,0
8734,426,403,0,0
8841,409,405,0,0
8912,409,406,0,0
8880,409,410,0,0
8879,387,411,0,0
8738,387,404,0,0
8874,370,395,0,0
8993,367,388,0,0
8886,367,381,0,0
8798,370,374,0,0
8788,411,378,0,0
8792,411,382,0,0
8794,451,396,0,0
8870,451,410,0,0
8832,451,424,0,0
8876,434,434,0,0
8870,396,432,0,0
8649,396,429,0,0
8865,379,417,0,0
8827,398,409,0,0
8867,381,397,0,0
8907,381,388,0,0
8902,381,386,0,0
8932,362,380,0,0
8967,342,374,0,0
8751,342,364,0,0
8748,342,358,0,0
8930,331,350,0,0
8758,403,353,0,0
8913,411,361,0,0
8760,488,386,0,0
8876,429,400,0,0
8882,368,405,0,0
8897,368,411,0,0
8768,368,405,0,0
8906,368,398,0,0
9072,357,376,0,0
8858,357,364,0,0
8924,345,360,0,0
8777,365,360,0,0
8806,365,359,0,0
8872,382,361,0,0
8872,382,366,0,0
8888,375,369,0,0
8913,375,374,0,0
8884,369,374,0,0
8751,369,375,0,0
8804,369,373,0,0
9078,361,369,0,0
8884,363,367,0,0
8864,373,367,0,0
8822,404,373,0,0
8853,388,376,0,0
8893,373,377,0,0
8919,373,379,0,0
8901,368,379,0,0
8974,350,376,0,0
8899,347,366,0,0
8779,347,359,0,0
8950,337,353,0,0
9032,321,345,0,0
8934,305,334,0,0
8905,327,330,0,0
8798,327,327,0,0
8922,319,322,0,0
9008,319,319,0,0
8925,323,320,0,0
8921,325,323,0,0
9005,323,322,0,0
8845,323,322,0,0
8802,324,322,0,0
8924,324,323,0,0
8881,346,327,0,0
8915,349,331,0,0
8866,373,339,0,0
8785,373,348,0,0
8886,363,354,0,0
9021,363,361,0,0
8807,371,365,0,0
8922,371,369,0,0
8833,387,371,0,0
8868,370,370,0,0
8979,352,369,0,0
8946,352,367,0,0
9018,313,357,0,0
8997,284,343,0,0
8939,284,325,0,0
8799,284,311,0,0
8912,304,303,0,0
8993,281,291,0,0
8937,309,291,0,0
8937,310,295,0,0
8804,322,301,0,0
8905,322,308,0,0
9042,310,309,0,0
8785,326,316,0,0
8926,331,320,0,0
8843,373,330,0,0
8915,337,333,0,0
9000,326,333,0,0
8993,326,336,0,0
9002,287,330,0,0
8970,265,319,0,0
8961,265,301,0,0
8770,265,289,0,0
8983,270,279,0,0
8985,270,270,0,0
8845,281,269,0,0
8923,305,276,0,0
8877,347,289,0,0
8881,345,303,0,0
8994,345,315,0,0
8901,356,329,0,0
9004,335,338,0,0
8990,301,338,0,0
8938,283,327,0,0
8804,283,317,0,0
8924,316,312,0,0
9016,283,300,0,0
8890,316,297,0,0
8929,320,300,0,0
8843,340,309,0,0
8893,338,318,0,0
9004,336,322,0,0
9025,336,331,0,0
8961,302,328,0,0
9055,264,319,0,0
8882,264,306,0,0
8979,255,292,0,0
9036,245,277,0,0
8891,277,267,0,0
8967,274,263,0,0
8941,293,268,0,0
8857,293,272,0,0
8848,331,285,0,0
9065,331,299,0,0
8866,343,310,0,0
9085,343,322,0,0
9042,293,322,0,0
8873,289,321,0,0
8906,273,312,0,0
8957,315,309,0,0
9044,247,293,0,0
8941,298,285,0,0
9007,298,286,0,0
8793,298,288,0,0
9011,265,286,0,0
8971,258,277,0,0
8977,273,281,0,0
9022,255,274,0,0
9058,253,267,0,0
9048,230,255,0,0
8985,243,252,0,0
8951,243,249,0,0
8931,243,244,0,1
8932,279,248,0,0
9080,279,252,0,0
9001,279,261,0,0
8945,299,270,0,0
9013,274,275,0,0
9099,240,275,0,0
8962,240,268,0,0
8944,265,266,0,0
8906,293,268,0,0
8887,294,267,0,0
9122,294,271,0,0
8985,294,280,0,0
8921,314,292,0,0
9037,294,297,0,0
8968,270,293,0,0
8885,270,289,0,0
8931,297,289,0,0
9084,297,290,0,0
8956,285,285,0,0
8949,294,285,0,0
8908,307,291,0,0
8884,307,297,0,0
8929,308,299,0,0
8961,308,301,0,0
8977,308,305,0,0
8946,309,307,0,0
8892,309,308,0,0
8828,309,308,0,0
8915,316,309,0,0
8995,316,311,0,0
8903,338,316,0,0
8876,349,322,0,0
8772,357,330,0,0
8807,357,338,0,0
8966,357,345,0,0
8757,405,360,0,0
8869,409,372,0,0
8920,409,382,0,0
8827,399,389,0,0
8759,399,396,0,0
8916,399,403,0,0
8955,354,394,0,0
8835,371,388,0,0
8851,404,387,0,0
8707,404,388,0,0
8726,404,389,0,0
8842,408,390,0,0
8745,457,408,0,0
8787,481,426,0,0
8811,481,439,0,0
8807,450,446,0,0
8692,450,454,0,0
8806,450,461,0,0
8886,440,458,0,0
8832,438,451,0,0
8794,440,444,0,0
8616,447,444,0,0
8809,439,442,0,0
8975,426,438,0,0
8751,445,439,0,0
8776,462,443,0,0
8882,454,445,0,0
8793,446,445,0,0
8706,462,449,0,0
8810,462,455,0,0
8834,445,455,0,0
8775,445,452,0,0
8828,445,450,0,0
8630,454,452,0,0
8798,443,449,0,0
8946,434,444,0,0
8848,434,442,0,0
8816,425,439,0,0
8794,440,438,0,0
8774,440,436,0,0
8758,442,435,0,0
8800,450,438,0,0
8873,450,441,0,0
8831,450,445,0,0
8751,460,448,0,0
8641,468,453,0,0
8792,451,454,0,0
8890,435,452,0,0
8777,462,454,0,0
8785,466,457,0,0
8692,466,458,0,0
8684,466,457,0,0
8880,466,460,0,0
8701,508,472,0,0
8696,548,486,0,0
8723,548,500,0,0
8780,535,511,0,0
8703,534,523,0,0
8791,534,534,0,0
8837,495,532,0,0
8789,462,518,0,0
8777,462,503,0,0
8579,464,491,0,0
8834,457,479,0,0
8808,448,464,0,0
8639,464,459,0,0
8867,454,458,0,0
8709,488,462,0,0
8694,488,466,0,0
8936,488,471,0,0
8789,498,480,0,0
8836,434,475,0,0
8812,446,473,0,0
8741,446,466,0,0
8641,446,459,0,0
8819,446,452,0,0
8876,431,441,0,0
8746,468,447,0,0
8774,487,454,0,0
8674,487,460,0,0
8742,487,467,0,0
8880,487,474,0,0
8709,503,486,0,0
8743,504,492,0,0
8820,504,495,0,0
8719,504,498,0,0
8742,504,501,0,0
8764,504,503,0,0
8746,502,503,0,0
8836,492,501,0,0
8761,493,499,0,0
8810,484,496,0,0
8803,463,489,0,0
8817,440,479,0,0
8820,433,467,0,0
8746,440,458,0,0
8776,440,450,0,0
8648,457,445,0,0
8671,486,449,0,0
8848,486,457,0,0
8600,538,474,0,0
8765,529,489,0,0
8798,529,504,0,0
8716,506,512,0,0
8635,506,515,0,0
8727,525,522,0,0
8763,502,516,0,0
8792,502,511,0,0
8755,506,507,0,0
8641,506,507,0,0
8734,502,507,0,0
8835,488,501,0,0
8703,502,501,0,0
8733,513,502,0,0
8644,529,506,0,0
8710,525,509,0,0
8767,525,513,0,0
8808,525,519,0,0
8816,497,519,0,0
8822,459,510,0,0
8648,459,498,0,0
8685,459,487,0,0
8740,473,478,0,0
8690,532,479,0,0
8780,532,485,0,0
8753,532,497,0,0
8627,532,510,0,0
8753,500,516,0,0
8945,494,520,0,0
8746,494,514,0,0
8710,497,508,0,0
8589,519,506,0,0
8701,519,503,0,0
8840,519,507,0,0
8672,541,514,0,0
8726,541,522,0,0
8650,560,533,0,0
8712,540,536,0,0
8802,528,538,0,0
8741,528,539,1,0
8795,513,535,0,0
8773,490,526,0,0
8754,483,513,0,0
8599,483,504,0,0
8736,499,499,0,0
8842,483,491,0,0
8765,487,487,0,0
8774,487,487,0,0
8588,496,489,0,0
8754,487,489,0,0
8845,477,486,0,0
8656,487,486,0,0
8788,483,486,0,0
8833,476,484,0,0
8736,476,481,0,0
8724,485,480,0,0
8772,493,483,0,0
8690,493,484,0,0
8764,497,486,0,0
8774,497,490,0,0
8663,503,494,0,0
8762,484,494,0,0
8878,484,493,0,0
8706,484,491,0,0
8704,513,494,0,0
8676,542,501,0,0
8761,513,503,0,0
8722,533,511,0,0
8804,533,519,0,0
8763,505,523,0,0
8817,485,518,0,0
8721,485,509,0,0
8579,504,507,0,0
8759,486,499,0,0
8839,486,491,0,0
8712,507,492,0,0
8759,507,495,0,0
8681,511,500,0,0
8690,511,501,0,0
8784,511,505,0,0
8803,511,509,0,0
8768,483,505,0,0
8813,471,499,0,0
8798,456,490,0,0
8610,456,481,0,0
8791,452,471,0,0
8814,452,461,0,0
8703,452,456,0,0
8728,487,459,0,0
8738,514,468,0,0
8738,509,477,0,0
8865,509,487,0,0
8728,514,497,0,0
8785,509,507,0,0
8811,485,506,0,0
8810,449,495,0,0
8686,449,485,0,0
8807,451,476,0,0
8887,438,463,0,0
8823,436,451,0,0
8846,430,442,0,0
8756,432,439,0,0
8718,432,436,0,0
8876,412,430,0,0
8663,457,433,0,0
8827,455,436,0,0
8806,466,442,0,0
8792,448,445,0,0
8722,448,447,0,0
8874,448,453,0,0
8865,430,449,0,0
8824,432,445,0,0
8827,421,437,0,0
8855,406,430,0,0
8849,395,422,0,0
8789,409,415,0,0
8787,421,414,0,0
8775,439,415,0,0
8701,459,421,0,0
8824,459,430,0,0
8687,466,442,0,0
8837,466,451,0,0
8740,489,463,0,0
8778,488,471,0,0
8797,459,471,0,0
8696,488,476,0,0
8812,459,474,0,0
8907,459,473,0,0
8830,442,465,0,0
8811,435,457,0,0
8728,435,453,0,0
8788,435,444,0,0
8940,426,438,0,0
8801,441,435,0,0
8844,441,435,0,0
8759,452,438,0,0
8785,452,441,0,0
8924,424,439,0,0
8752,454,444,0,0
8818,445,444,0,0
8903,445,445,0,0
8845,415,439,0,0
8775,415,433,0,0
8854,415,431,0,0
8978,397,422,0,0
8848,396,413,0,0
8848,399,406,0,0
8751,399,403,0,0
8769,399,400,0,0
8935,399,398,0,0
8893,399,398,0,0
8846,400,399,0,0
8949,377,395,0,0
8801,377,391,0,0
8717,377,388,0,0
8870,389,386,0,0
8959,389,384,0,0
8887,368,379,0,0
8848,388,381,0,0
8777,388,383,0,0
8802,388,385,0,0
8947,379,383,0,0
8828,409,386,0,0
8902,409,393,0,0
8911,382,392,0,0
8860,366,388,0,0
8829,366,385,0,0
8957,366,383,0,0
8912,340,371,0,0
8835,361,363,0,0
8853,390,364,0,0
8718,403,371,0,0
8944,364,370,0,0
8939,364,370,0,0
8947,351,372,0,0
8927,314,364,0,0
8781,314,351,0,0
8838,314,336,0,0
8933,317,329,0,0
8944,317,321,0,0
8939,317,315,0,0
8988,311,315,0,0
8904,311,314,0,0
8728,311,314,0,0
8906,324,315,0,0
9050,324,316,0,0
8922,333,319,0,0
8917,335,323,0,0
8799,335,327,0,0
8874,335,331,0,0
8868,351,335,0,0
8916,352,340,0,0
8992,352,343,0,0
8984,352,346,0,0
8897,340,347,0,0
8850,340,347,0,0
8906,336,345,0,0
8909,339,343,0,0
8970,339,341,0,0
8915,339,338,0,0
8816,339,338,0,0
8930,335,337,0,0
8908,335,337,0,0
8758,335,337,0,0
8870,358,340,0,0
8906,359,343,0,0
8871,358,346,0,0
8938,358,350,0,0
8938,358,354,0,0
8990,325,352,0,0
8911,322,346,0,0
8981,309,338,0,0
8838,309,330,0,0
8890,322,324,0,0
9068,301,314,0,0
8930,326,314,0,0
8926,319,314,0,0
8866,339,319,0,0
8883,339,324,0,0
8950,319,323,0,0
8843,342,330,0,0
8933,342,333,0,0
8996,339,336,0,0
8882,339,336,0,0
8812,339,336,0,0
8969,339,340,0,0
9000,296,332,0,0
8938,293,324,0,0
8964,296,317,0,0
8918,296,309,0,0
8878,296,302,0,0
8882,319,299,0,1
8954,319,303,0,0
8948,314,306,0,0
8943,316,310,0,0
8940,305,311,0,0
8851,305,313,0,0
8897,305,310,0,0
9056,305,308,0,0
8939,307,307,0,0
8924,315,307,0,0
8895,336,312,0,0
8892,336,317,0,0
8930,320,319,0,0
8863,337,325,0,0
8839,353,332,0,0
8958,353,339,0,0
8878,362,343,0,0
9073,343,344,0,0
8985,329,346,0,0
8875,329,344,0,0
8724,329,340,0,0
8841,370,343,0,0
8905,357,342,0,0
8844,387,350,0,0
8831,404,362,0,0
8644,411,376,0,0
8773,411,390,0,0
8906,409,396,0,0
8795,434,409,0,0
8796,451,420,0,0
8667,463,429,0,0
8823,451,436,0,0
8966,437,440,0,0
8723,451,447,0,0
8813,442,449,0,0
8699,479,453,0,0
8679,479,456,0,0
8903,479,461,0,0
8666,536,477,0,0
8724,535,491,0,0
8736,535,507,0,0
8740,517,513,0,0
8736,511,518,0,0
8792,511,524,0,0
8839,509,519,0,0
8834,481,510,0,0
8759,471,500,0,0
8560,471,492,0,0
8809,446,481,0,0
8824,430,468,0,0
8701,463,460,0,0
8789,473,459,0,0
8651,502,464,0,0
8660,502,469,0,0
8814,502,478,0,0
8781,506,491,0,0
8800,462,491,0,0
8732,490,494,0,0
8733,490,492,0,0
8574,490,490,0,0
8814,490,488,0,0
8845,480,483,0,0
8667,514,492,0,0
8746,507,495,0,0
8712,518,499,0,0
8703,518,504,0,0
8789,518,509,0,0
8738,522,516,0,0
8739,508,515,0,0
8792,508,515,0,0
8730,508,513,0,0
8681,508,512,0,0
8755,508,510,0,0
8760,500,506,0,0
8661,504,506,0,0
8727,518,507,0,0
8737,515,508,0,0
8664,515,510,0,0
8728,519,511,0,0
8799,519,515,0,0
8764,514,516,0,0
8775,496,513,0,0
8737,496,509,0,0
8611,496,506,0,0
8726,496,502,0,0
8843,496,499,0,0
8778,491,495,0,0
8722,515,498,0,0
8675,523,502,0,0
8680,523,507,0,0
8868,497,507,0,0
8791,497,507,0,0
8812,490,507,0,0
8813,445,495,0,0
8705,445,482,0,0
8714,445,469,0,0
8761,471,465,0,0
8807,463,459,0,0
8735,499,461,0,0
8774,499,470,0,0
8568,499,479,0,0
8716,499,488,0,0
8787,492,491,0,0
8720,519,501,0,0
8734,520,504,0,0
8685,529,509,0,0
8667,529,514,0,0
8652,544,522,0,0
8755,544,530,0,0
8820,537,533,0,0
8759,527,535,0,0
8703,518,533,0,0
8613,518,531,0,0
8788,490,522,0,0
8864,473,510,0,0
8649,516,507,0,0
8733,529,507,0,0
8628,556,513,0,0
8665,548,518,0,0
8792,548,528,0,0
8742,548,540,0,0
8742,509,539,0,0
8778,505,535,0,0
8658,505,527,0,0
8607,505,520,0,0
8735,508,513,0,0
8809,508,506,0,0
8717,521,508,0,0
8681,548,515,0,0
8562,548,523,0,0
8770,521,525,0,0
8828,503,524,0,0
8658,548,531,0,0
8767,523,531,0,0
8777,478,520,0,0
8713,478,508,0,0
8784,475,500,0,0
8789,475,496,0,0
8731,475,484,0,0
8735,491,478,0,0
8716,514,484,0,0
8728,514,490,0,0
8656,517,497,0,0
8648,525,506,0,0
8680,549,518,0,0
8732,549,528,0,0
8832,543,532,0,0
8706,554,539,0,0
8834,528,541,1,0
8788,487,535,0,0
8751,477,523,0,0
8825,440,504,0,0
8701,477,493,0,0
8645,477,481,0,0
8772,485,473,0,0
8860,485,473,0,0
8806,458,470,0,0
8754,484,477,0,0
8635,484,478,0,0
8747,484,480,0,0
8824,467,477,0,0
8663,496,478,0,0
8779,496,485,0,0
8829,484,485,0,0
8748,483,485,0,0
8720,483,484,0,0
8758,494,489,0,0
8852,478,486,0,0
8780,478,483,0,0
8751,492,484,0,0
8637,492,486,0,0
8791,478,485,0,0
8870,461,479,0,0
8736,481,480,0,0
8767,488,482,0,0
8664,495,482,0,0
8732,495,483,0,0
8831,495,485,0,0
8816,495,491,0,0
8810,458,487,0,0
8818,434,478,0,0
8726,434,468,0,0
8638,434,458,0,0
8774,455,451,0,0
8826,455,445,0,0
8801,459,445,0,0
8792,464,450,0,0
8747,464,455,0,0
8667,464,460,0,0
8929,450,459,0,0
8708,477,463,0,0
8837,477,466,0,0
8834,456,464,0,0
8744,458,463,0,0
8777,441,459,0,0
8773,472,463,0,0
8789,464,461,0,0
8824,464,459,0,0
8759,472,461,0,0
8639,472,464,0,0
8807,466,468,0,0
8926,449,464,0,0
8769,459,463,0,0
8837,459,462,0,0
8674,459,460,0,0
8701,459,458,0,0
8924,444,454,0,0
8695,512,465,0,0
8828,482,469,0,0
8836,482,473,0,0
8783,441,470,0,0
8745,441,467,0,0
8848,441,466,0,0
8842,415,450,0,0
8846,408,438,0,0
8826,413,426,0,0
8650,413,421,0,0
8824,413,417,0,0
8893,413,412,0,0
8799,422,413,0,0
8799,435,418,0,0
8789,448,424,0,0
8799,448,429,0,0
8805,448,435,0,0
8863,448,441,0,0
8870,445,445,0,0
8848,420,442,0,0
8863,391,433,0,0
8600,391,423,0,0
8875,384,413,0,0
8939,380,401,0,0
8834,391,392,0,0
8792,398,389,0,0
8707,434,396,0,0
8736,434,403,0,0
8804,449,414,0,0
8867,449,425,0,0
8843,449,435,0,0
8887,423,439,0,0
8790,423,437,0,0
8708,423,436,0,0
8864,393,426,0,0
8949,393,417,0,0
8881,374,404,0,0
8783,420,404,0,0
8739,423,404,0,0
8780,423,404,0,0
8754,465,416,0,0
8902,465,428,0,0
8911,465,443,0,0
8878,418,443,0,0
8847,384,436,0,0
8749,384,430,0,0
8879,368,414,0,0
8939,368,397,0,0
8856,380,383,0,0
8863,387,378,0,0
8810,387,379,0,0
8850,387,379,0,0
8878,387,382,0,0
8775,394,387,0,0
8926,390,388,0,0
8941,383,388,0,0
8866,375,386,0,0
8707,375,384,0,0
8905,361,379,0,0
8919,335,369,0,0
8871,359,364,0,0
8846,378,363,0,0
8853,385,365,0,0
8871,376,365,0,0
8891,376,368,0,0
8946,376,375,0,0
8814,385,379,0,0
8918,366,377,0,0
8890,356,372,0,0
8910,346,367,0,0
8798,347,362,0,0
8864,370,361,0,0
8931,347,355,0,0
8797,370,356,0,0
8943,360,356,0,0
8825,402,366,0,0
8875,377,371,0,0
9028,344,366,0,0
8872,373,371,0,0
8910,354,368,0,0
8863,373,370,0,0
8854,373,365,0,0
9001,356,362,0,0
8996,356,364,0,0
9041,294,351,0,0
8978,260,335,0,0
8936,260,316,0,0
8777,260,297,0,0
8975,270,283,0,0
9032,270,269,0,0
8849,291,268,0,0
8938,310,276,0,0
8870,343,290,0,0
8921,317,300,0,0
8879,347,313,0,0
8893,361,328,0,0
8941,340,336,0,0
9010,340,341,0,0
8957,316,336,0,0
8837,330,339,0,0
8967,298,330,0,0
9005,285,318,0,0
8960,283,308,0,0
8947,288,300,0,0
8867,293,296,0,0
8833,293,290,0,0
9047,293,289,0,0
9018,293,290,0,0
9004,271,288,0,0
9061,236,279,0,0
8919,236,270,0,0
8992,236,260,0,0
8957,249,253,0,0
8999,251,246,0,0
9007,251,243,0,0
8976,263,247,0,0
8888,263,252,0,0
8982,268,257,0,0
9061,256,258,0,0
8955,268,261,0,0
8991,268,264,0,0
9013,260,263,0,0
8968,260,263,0,0
9009,247,259,0,0
8971,266,261,0,0
9080,247,258,0,0
9006,239,253,0,0
8962,258,252,0,0
8850,258,252,0,0
8975,274,257,0,0
9098,256,255,0,0
8943,278,260,0,0
8999,278,267,0,0
8970,274,269,0,0
9042,260,270,0,0
8989,253,266,0,0
9052,253,266,0,0
9051,226,257,0,0
9081,200,244,0,0
9027,200,232,0,0
8993,208,223,0,0
9012,208,215,0,0
9152,208,208,0,0
8980,227,208,0,0
9104,227,213,0,0
8895,244,220,0,0
9025,228,223,0,0
9167,182,219,0,0
8966,244,225,0,0
9004,232,226,0,0
9007,241,228,0,0
9030,231,226,0,0
9021,233,227,0,0
9026,233,235,0,0
9054,223,232,0,0
9096,219,230,0,0
9031,216,225,0,0
8948,218,223,0,0
9046,208,219,0,0
9216,197,213,0,0
9063,192,208,0,0
9082,192,203,0,0
9001,192,199,0,0
8987,192,195,0,0
9010,210,195,0,0
9102,210,198,0,0
9101,201,199,0,0
9111,191,199,0,0
9065,164,194,0,0
8988,164,190,0,0
9093,150,180,0,0
9120,150,170,0,0
9064,168,164,0,0
9071,179,162,0,0
8937,179,165,0,0
9107,165,165,0,0
9130,158,166,0,0
8947,179,171,0,0
9164,158,169,0,0
9159,128,161,0,0
9046,128,152,0,0
8977,159,151,0,0
9120,164,152,0,0
9223,107,140,0,0
9122,126,135,0,0
9089,142,137,0,0
8941,142,140,0,0
9060,142,137,0,0
9120,142,133,0,0
9143,142,139,0,0
9144,142,142,0,0
9155,115,137,0,0
9051,115,133,0,0
9108,115,128,0,0
8985,121,125,0,0
9102,142,125,0,0
9075,158,127,0,0
9041,184,139,0,0
9044,187,151,0,0
9113,187,163,0,0
9093,163,170,0,0
9164,163,173,0,0
9143,144,171,0,0
9081,144,164,0,0
8952,144,157,0,0
9070,160,153,0,0
9111,151,151,0,0
8929,171,152,0,0
9049,187,159,0,0
9048,198,168,0,0
9002,198,177,0,0
8989,222,187,0,0
9043,224,200,0,0
9083,201,205,0,0
9043,204,207,0,0
9035,208,209,0,0
8851,208,211,0,0
9049,204,208,0,0
9075,201,204,0,0
9058,201,204,0,0
9002,205,204,0,0
8970,221,206,0,0
8946,221,208,0,0
9051,220,211,0,0
9016,238,217,0,0
9070,238,223,0,0
9055,213,225,0,0
9013,213,223,0,0
8886,213,222,0,0
9037,220,222,0,0
9044,206,217,0,0
